cd_papel,retorno_acumulado,volatilidade,volume_medio,negocios_medio
215,-0.9945945945945952,0.16595571693245992,126911.88124542125,2.1684981684981683
216,-0.7100000000000304,0.9506103647569261,1443653.0231683168,5.378877887788779
217,-0.9995806451612904,0.1303798191017883,2692237.0311999996,2.52
218,-0.9885714285714273,0.1993930158556682,648239.3204983389,3.2325581395348837
219,-0.8196428571428377,26.01225959706272,2554950.696236559,3.639784946236559
220,-0.9915254237288145,35.02471998494137,123241.47397058824,2.073529411764706
221,-0.9905389610389614,0.20657875885109145,1011706.8635074628,2.373134328358209
222,-0.9039423076923014,0.8535902819412109,3208616.7150271414,110.07931242460796
223,-0.9986111111111111,0.047432197379436505,1334674.9226006193,9.183350533195734
224,0.6810810810811678,77.11014381921315,6619.082380952382,1.3571428571428572
225,40.20000000000381,29.12419374708683,106146.10008045053,3.096540627514079
226,-0.9977777777777778,0.0653942087771383,10216661.473173277,6.093945720250522
227,-0.9995526315789474,0.2995385303537617,134332.6984269663,1.550561797752809
228,-0.9960396039603967,0.4560274525615605,282107.22214285715,1.4142857142857144
229,-0.9940298507462677,0.17767803306882723,424479.6670503597,2.0575539568345325
230,10.891891891891541,28.270131928284954,469280.50479233224,2.22444089456869
231,11.12500000000074,18.04592080045386,6485501.349821022,14.852912463390822
232,-0.9967651098901097,0.131907041515846,1123573.7975083056,2.1461794019933556
233,-0.5867241379309951,17.870682957464997,4991368.829657709,9.544465770953295
234,-0.9338857142857189,0.0308612837890995,2674260.072455667,133.94063222821896
235,12.750000000000705,15.261415552657313,187742.135534318,37.63423110338836
236,-0.9994333333333333,0.6439052404593624,57646.10803738317,1.5981308411214954
237,-0.9891666666666656,0.12937611282065323,3210306.8593491125,1.9408284023668638
238,-0.9763157894736855,0.0973869688562486,3913519.850488889,2.8533333333333335
239,-0.9996296296296296,0.25267274839890735,513356.28777777776,2.763888888888889
240,-0.9616442953020177,0.034420539443288545,2946978.918153846,22.50676923076923
241,-0.999345162601626,0.07960169351681268,3914100.4872033894,3.351089588377724
242,-0.3126666666666973,0.3865098351152849,63681.31337696335,7.960732984293194
243,-0.9807999999999999,0.0592718281796784,951632.3323117078,3.16331096196868
244,-0.5070370370370252,6.28395248870376,34479908.11995619,4405.655083849524
245,-0.05272727272726929,13.194238576571449,6779.620081967213,6.375
246,6.916363636363653,3.57505295213549,199406.4054397135,67.49781138081974
247,-0.9996385542168674,0.2188314611065583,441971.2862592593,2.2074074074074073
248,-0.9988505000000001,0.0856480932787961,8812420.78209607,2.3231441048034935
249,-0.9876190476190487,0.0509187480257108,1951667.1289473684,4.372319688109162
250,-0.9995414634146341,0.1715931324533735,1597829.747694704,2.218068535825545
251,2.0357142857142856,0.048077773993812724,64539488.333333336,11.416666666666666
252,-0.9751898734177206,0.11512584594097552,6005725.909090909,5.169421487603306
253,-0.9773333333333322,0.6719789613861342,770256.2903389831,1.9830508474576272
